Item Number,Category Name,Item Description,Vendor,Vendor Name,Bottle Volume (ml),Pack,Inner Pack,Age,Proof,List Date,UPC,SCC,State Bottle Cost,State Case Cost,State Bottle Retail,Report Date
66226,IMPORTED CORDIALS & LIQUEURS,PIMMS CUP NO 1,260,DIAGEO AMERICAS,750,12,1,0,50,11/01/2013,88004143541,,12.49,149.88,18.74,01/01/2026
66131,TEMPORARY & SPECIALTY PACKAGES,PASSOA PASSION FRUIT LIQUEUR MINI,305,MHW LTD,50,28,5,0,40,08/01/2021,87236565398,,5.16,144.48,7.74,01/01/2026
66240,IMPORTED CORDIALS & LIQUEURS,ROTHMAN & WINTER CREME DE VIOLETTE,305,MHW LTD,750,12,1,0,40,01/01/2018,24153040874,,13.59,163.08,20.39,01/01/2026
66242,IMPORTED CORDIALS & LIQUEURS,ROTHMAN & WINTER ORCHARD APRICOT,305,MHW LTD,750,12,1,0,48,10/01/2018,902415304042,,13.59,163.08,20.39,01/01/2026
66256,SPICED RUM,PARROT BAY SPICED RUM,421,SAZERAC COMPANY  INC,750,12,1,0,70,06/01/2022,88004052966,10088004015142,6.50,78.00,9.75,01/01/2026
66259,IMPORTED CORDIALS & LIQUEURS,RAMAZZOTTI APERITIVO ROSATO,370,PERNOD RICARD USA,750,6,1,0,30,10/01/2021,739949600032,10088004015142,13.00,78.00,19.50,01/01/2026
66262,SPICED RUM,PARROT BAY SPICED RUM,421,SAZERAC COMPANY  INC,1750,6,1,0,70,06/01/2022,88004052980,,12.50,75.00,18.75,01/01/2026
66293,IMPORTED BRANDIES,REMY MARTIN V DISCO,389,REMY COINTREAU USA INC,375,12,1,0,40,03/01/2014,87236109042,10083664874139,10.19,122.28,15.29,01/01/2026
66296,IMPORTED BRANDIES,REMY MARTIN V DISCO,389,REMY COINTREAU USA INC,750,6,1,0,80,04/01/2013,87236108014,,19.98,119.88,29.97,01/01/2026
66306,IMPORTED CORDIALS & LIQUEURS,RAMAZZOTTI AMARO,370,PERNOD RICARD USA,750,6,1,0,60,10/01/2021,739949600025,,16.50,99.00,24.75,01/01/2026
66314,IMPORTED CORDIALS & LIQUEURS,RAMAZZOTTI SAMBUCA,370,PERNOD RICARD USA,750,12,1,0,76,10/01/2021,739949600018,,16.50,198.00,24.75,01/01/2026
66315,IMPORTED CORDIALS & LIQUEURS,RAMAZZOTTI SAMBUCA,370,PERNOD RICARD USA,750,6,1,0,76,08/01/2022,739949600018,,16.50,99.00,24.75,01/01/2026
66322,100% AGAVE TEQUILA,GHOST SPICY REPOSADO TEQUILA,495,MS WALKER INC,750,6,1,0,80,06/01/2024,850056341042,10083664874139,23.99,143.94,35.99,01/01/2026
66344,NEUTRAL GRAIN SPIRITS FLAVORED,MIDNIGHT MOON PEANUT BUTTER MOONSHINE MINI,384,PIEDMONT DISTILLERS INC,50,4,12,0,50,05/01/2024,850015676581,10083664874139,17.16,68.64,25.74,01/01/2026
66345,NEUTRAL GRAIN SPIRITS FLAVORED,MIDNIGHT MOON PEANUT BUTTER MOONSHINE,384,PIEDMONT DISTILLERS INC,750,6,1,0,50,05/01/2024,850015676574,10083664874139,11.50,69.00,17.25,01/01/2026
66358,100% AGAVE TEQUILA,CASAMIGAS JALAPENO TEQUILA,260,DIAGEO AMERICAS,750,6,1,0,80,05/01/2024,88076186880,10083664874139,27.49,164.94,41.24,01/01/2026
66368,IMPORTED SCHNAPPS,ROMANA AMARO,421,SAZERAC COMPANY  INC,750,12,1,0,70,11/01/2024,88004055226,10083664874139,14.00,168.00,21.00,01/01/2026
66383,IMPORTED CORDIALS & LIQUEURS,ROMANA AMARETTO,421,SAZERAC COMPANY  INC,750,12,1,0,56,11/01/2024,88004055219,10083664874139,14.00,168.00,21.00,01/01/2026
664,COCKTAILS/RTD,THE BITTER TRUTH COCKTAIL BITTERS TRAVELERS SET,557,"WORLDWIDE LIBATIONS, LLC",100,12,5,0,78,09/01/2020,810255020216,10088004015142,9.50,114.00,14.25,01/01/2026
66413,100% AGAVE TEQUILA,ROCK N ROLL TEQUILA MANGO,305,MHW LTD,1000,6,1,0,64,09/01/2022,859682006141,10083664874139,24.50,147.00,36.75,01/01/2026
66414,100% AGAVE TEQUILA,ROCK N ROLL TEQUILA GUITAR MANGO,305,MHW LTD,750,6,1,0,64,09/01/2022,859682006028,10083664874139,21.07,126.42,31.61,01/01/2026
66415,100% AGAVE TEQUILA,ROCK N ROLL TEQUILA STRAWBERRY,305,MHW LTD,1000,6,1,0,64,09/01/2022,503006845366,10083664874139,24.50,147.00,36.75,01/01/2026
66416,100% AGAVE TEQUILA,ROCK N ROLL TEQUILA GUITAR STRAWBERRY,305,MHW LTD,750,6,1,0,64,09/01/2022,503006845366,10083664874139,21.07,126.42,31.61,01/01/2026
66420,IMPORTED CORDIALS & LIQUEURS,ROMANA SAMBUCA CAFFE,421,SAZERAC COMPANY  INC,750,12,1,0,60,01/01/2026,88004041472,10083664874139,14.00,168.00,21.00,01/01/2026
66427,AMERICAN DISTILLED SPIRITS SPECIALTY,DESERT DOOR ORIGINAL,368,PARK STREET IMPORTS,750,6,1,0,80,05/01/2024,866510000400,10083664874139,22.50,135.00,33.75,01/01/2026
6643,SCOTCH WHISKIES,COMPASS BOX NECTAROSITY,305,MHW LTD,750,6,1,0,92,01/01/2025,832889008972,10083664874139,30.84,185.04,46.26,01/01/2026
6644,SCOTCH WHISKIES,COMPASS BOX CRIMSON CASKS,305,MHW LTD,750,6,1,0,92,01/01/2025,832889008989,10083664874139,37.34,224.04,56.01,01/01/2026
66463,IMPORTED DISTILLED SPIRITS SPECIALTY,SOONHARI CITRON SOJU,205,E & J GALLO WINERY,375,20,1,0,24,10/01/2024,850052711269,10083664874139,3.00,60.00,4.50,01/01/2026
66518,WHITE RUM,RUMHAVEN,205,E & J GALLO WINERY,750,12,1,0,42,06/01/2018,85000023341,10088004015142,8.99,107.88,13.49,01/01/2026
66522,CREAM LIQUEURS,RUMCHATA COCONUT,205,E & J GALLO WINERY,750,12,1,0,28,06/01/2023,85000035764,10083664874139,14.00,168.00,21.00,01/01/2026
66233,TEMPORARY & SPECIALTY PACKAGES,THE ORIGINAL II BY PORFIDIO ANEJO EXTRA 3YR,696,"ARQUIPELAGO, LLC / BARBERA IMPORTS",750,6,1,3,79,09/01/2021,195414154316,10088004015142,108.33,649.98,162.50,01/01/2026
66537,CREAM LIQUEURS,RUMCHATA PINEAPPLE MINI,205,E & J GALLO WINERY,50,12,10,0,28,03/01/2024,85000007464,10083664874139,8.87,106.44,13.31,01/01/2026
66538,CREAM LIQUEURS,RUMCHATA PINEAPPLE,205,E & J GALLO WINERY,750,12,1,0,28,03/01/2024,85000037652,10083664874139,14.00,168.00,21.00,01/01/2026
66541,AMERICAN DISTILLED SPIRITS SPECIALTY,DESERT DOOR ORIGINAL,368,PARK STREET IMPORTS,200,12,1,0,80,05/01/2024,866510000448,10083664874139,7.92,95.04,11.88,01/01/2026
66543,AMERICAN DISTILLED SPIRITS SPECIALTY,DESERT DOOR ORIGINAL MINI,368,PARK STREET IMPORTS,50,1,30,0,80,05/01/2024,866510000424,10083664874139,30.00,30.00,45.00,01/01/2026
66544,AMERICAN DISTILLED SPIRITS SPECIALTY,DESERT DOOR CONSERVATION SERIES POLLINATOR,368,PARK STREET IMPORTS,750,6,1,0,90,05/01/2024,850030413109,10083664874139,27.50,165.00,41.25,01/01/2026
66547,AMERICAN DISTILLED SPIRITS SPECIALTY,DESERT DOOR DRIFTWOOD COWBOY,368,PARK STREET IMPORTS,750,6,1,0,100,05/01/2024,850030413048,10083664874139,27.50,165.00,41.25,01/01/2026
66548,AMERICAN DISTILLED SPIRITS SPECIALTY,DESERT DOOR OAK AGED MINI,368,PARK STREET IMPORTS,50,1,30,0,100,05/01/2024,866510000455,10083664874139,45.00,45.00,67.50,01/01/2026
66550,FLAVORED RUM,SAILOR JERRY SAVAGE APPLE,240,WILLIAM GRANT & SONS INC,750,12,1,0,70,09/01/2019,83664874217,,9.65,115.80,14.48,01/01/2026
66568,100% AGAVE TEQUILA,SALT TEQUILA BERRY,368,PARK STREET IMPORTS,750,6,1,0,80,05/01/2024,858444003015,10083664874139,19.00,114.00,28.50,01/01/2026
66570,100% AGAVE TEQUILA,SALT TEQUILA CITRUS,368,PARK STREET IMPORTS,750,6,1,0,80,05/01/2024,858444003008,10083664874139,19.00,114.00,28.50,01/01/2026
66572,100% AGAVE TEQUILA,SALT TEQUILA SALTED CHOCOLATE,368,PARK STREET IMPORTS,750,6,1,0,80,05/01/2024,858444003022,10083664874139,19.00,114.00,28.50,01/01/2026
666131,IMPORTED CORDIALS & LIQUEURS,PASSOA PASSION FRUIT LIQUEUR - USE CODE 66136,305,MHW LTD,750,12,1,0,40,06/01/2021,87236565398,,10.00,120.00,15.00,01/01/2026
66631,AMERICAN CORDIALS & LIQUEURS,ROMANA SAMBUCA MINI,421,SAZERAC COMPANY  INC,50,10,12,0,84,06/01/2023,80480988722,10083664874139,6.00,60.00,9.00,01/01/2026
66636,IMPORTED CORDIALS & LIQUEURS,ROMANA SAMBUCA ITALIAN LIQUORE,421,SAZERAC COMPANY  INC,750,12,1,0,84,11/01/1979,88004037475,,14.00,168.00,21.00,01/01/2026
66665,100% AGAVE TEQUILA,SANTO PURO MEZQUILA,460,SHAW-ROSS INTERNATIONAL,750,6,1,0,80,07/01/2021,720815900035,,30.55,183.30,45.83,01/01/2026
66715,AMERICAN SCHNAPPS,DR MCGILLICUDDYS MENTHOLMINT 99PRF,421,SAZERAC COMPANY  INC,750,12,1,0,99,01/01/2026,88004079376,10083664874139,8.89,106.68,13.34,01/01/2026
66725,BLENDED WHISKIES,SHANKYS WHIP BLACK SPIRITS,368,PARK STREET IMPORTS,750,6,1,0,66,07/01/2022,810035510111,,14.54,87.24,21.81,01/01/2026
66726,BLENDED WHISKIES,SHANKYS WHIP BLACK SPIRITS MINI,368,PARK STREET IMPORTS,50,4,15,0,66,06/01/2023,810035510135,10083664874139,16.05,64.20,24.08,01/01/2026
66727,WHISKEY LIQUEUR,SHANKYS WHIP BLACK SPIRITS,368,PARK STREET IMPORTS,1750,6,1,0,66,07/01/2025,810035511668,10083664874139,19.99,119.94,29.99,01/01/2026
66729,BLENDED WHISKIES,SHANKYS WHIP BLACK SPIRITS,368,PARK STREET IMPORTS,375,12,1,0,66,03/01/2024,810035511644,10083664874139,6.94,83.28,10.41,01/01/2026
66761,FLAVORED RUM,SELVAREY COCONUT RUM INFUSED WITH NATURAL COCONUT FLAVOR,368,PARK STREET IMPORTS,750,6,1,0,60,05/01/2022,816136025813,10088004015142,20.00,120.00,30.00,01/01/2026
66763,FLAVORED RUM,SELVAREY CHOCOLATE RUM INFUSED WITH NATURAL CHOCOLATE FLAVOR,368,PARK STREET IMPORTS,750,6,1,0,70,05/01/2022,689466693683,,20.00,120.00,30.00,01/01/2026
66810,IMPORTED CORDIALS & LIQUEURS,SOLERNO BLOOD ORANGE LIQUEUR,240,WILLIAM GRANT & SONS INC,750,6,1,0,80,06/01/2014,83664870202,10088004015142,20.00,120.00,30.00,01/01/2026
66524,TEMPORARY & SPECIALTY PACKAGES,RUMCHATA PUMPKIN SPICE,205,E & J GALLO WINERY,750,12,1,0,28,08/01/2025,85000035771,10083664874139,14.00,168.00,21.00,01/01/2026
66819,IMPORTED DISTILLED SPIRITS SPECIALTY,SOONHARI YOGURT SOJU,205,E & J GALLO WINERY,375,20,1,0,24,04/01/2024,37182990362,10083664874139,3.00,60.00,4.50,01/01/2026
66811,TEMPORARY & SPECIALTY PACKAGES,SIPSMITH STRAWBERRY SMASH,065,JIM BEAM BRANDS,750,6,1,0,80,06/01/2022,82000154846,,22.00,132.00,33.00,01/01/2026
66836,IMPORTED CORDIALS & LIQUEURS,ST GERMAIN,035,BACARDI USA INC,750,6,1,0,40,01/01/2013,80480004699,10088004015142,20.00,120.00,30.00,01/01/2026
66875,IMPORTED DISTILLED SPIRITS SPECIALTY,7 DROPS LYCHEE,100,AIKO IMPORTERS INC,375,20,1,0,24,05/01/2024,855675001186,10083664874139,3.05,61.00,4.58,01/01/2026
66876,IMPORTED DISTILLED SPIRITS SPECIALTY,7 DROPS ORIGINAL,100,AIKO IMPORTERS INC,375,20,1,0,16,05/01/2024,855675001186,10083664874139,3.05,61.00,4.58,01/01/2026
66877,IMPORTED DISTILLED SPIRITS SPECIALTY,7 DROPS WATERMELON,100,AIKO IMPORTERS INC,375,20,1,0,24,05/01/2024,855675001186,10083664874139,3.05,61.00,4.58,01/01/2026
66878,IMPORTED DISTILLED SPIRITS SPECIALTY,7 DROPS PASSION FRUIT,100,AIKO IMPORTERS INC,375,20,1,0,24,05/01/2024,855675001186,10083664874139,3.05,61.00,4.58,01/01/2026
66879,IMPORTED DISTILLED SPIRITS SPECIALTY,7 DROPS YOGURT,100,AIKO IMPORTERS INC,375,20,1,0,24,05/01/2024,855675001186,10083664874139,3.05,61.00,4.58,01/01/2026
66880,IMPORTED DISTILLED SPIRITS SPECIALTY,7 DROPS APPLE,100,AIKO IMPORTERS INC,375,20,1,0,24,05/01/2024,855675001186,10083664874139,3.05,61.00,4.58,01/01/2026
66881,IMPORTED DISTILLED SPIRITS SPECIALTY,7 DROPS GREEN GRAPE,100,AIKO IMPORTERS INC,375,20,1,0,24,09/01/2025,695521154099,10083664874139,3.05,61.00,4.58,01/01/2026
66885,IMPORTED DISTILLED SPIRITS SPECIALTY,7 DROPS PINEAPPLE,100,AIKO IMPORTERS INC,375,20,1,0,24,08/01/2025,736040005384,10083664874139,3.05,61.00,4.58,01/01/2026
66889,AMERICAN FLAVORED VODKA,SKYY INFUSIONS VANILLA,619,CAMPARI AMERICA,750,12,1,0,70,01/01/2026,721059003926,10083664874139,7.50,90.00,11.25,01/01/2026
66833,TEMPORARY & SPECIALTY PACKAGES,ST GERMAIN,035,BACARDI USA INC,375,12,1,0,40,07/01/2025,80480006662,10083664874139,10.00,120.00,15.00,01/01/2026
66933,WHISKEY LIQUEUR,TULLAMORE DEW HONEY,240,WILLIAM GRANT & SONS INC,750,6,1,0,70,01/01/2024,83664101078,10083664874139,17.50,105.00,26.25,01/01/2026
66936,IMPORTED CORDIALS & LIQUEURS,GRANGALA TRIPLE ORANGE LIQUEUR,421,SAZERAC COMPANY  INC,750,12,1,0,80,09/01/1999,86024018832,,11.50,138.00,17.25,01/01/2026
66959,IMPORTED CORDIALS & LIQUEURS,VILLA MASSA AMARETTO,368,PARK STREET IMPORTS,750,6,1,0,60,11/01/2023,810021190037,10083664874139,15.47,92.82,23.21,01/01/2026
66993,MIXTO TEQUILA,21SEEDS CUCUMBER JALAPENO TEQUILA,260,DIAGEO AMERICAS,750,6,1,0,70,07/01/2021,850003519005,10088004015142,17.50,105.00,26.25,01/01/2026
66994,MIXTO TEQUILA,21SEEDS GRAPEFRUIT HIBISCUS,260,DIAGEO AMERICAS,750,6,1,0,70,07/01/2021,850003519098,,17.50,105.00,26.25,01/01/2026
66995,IMPORTED CORDIALS & LIQUEURS,SUZE GENTIAN APERITIF,305,MHW LTD,750,6,1,0,40,11/01/2023,856365000380,10083664874139,14.99,89.94,22.49,01/01/2026
66997,MIXTO TEQUILA,21SEEDS VALENCIA ORANGE TEQUILA,260,DIAGEO AMERICAS,750,6,1,0,70,07/01/2021,850003519012,,17.50,105.00,26.25,01/01/2026
67006,IMPORTED CORDIALS & LIQUEURS,MIDORI MELON LIQUEUR,065,JIM BEAM BRANDS,750,12,1,0,40,11/01/1982,88857003306,,11.49,137.88,17.24,01/01/2026
67032,100% AGAVE TEQUILA,TANTEO JALAPENO TEQUILA,346,OLE SMOKY DISTILLERY LLC,750,6,1,0,80,01/01/2024,894993002000,10083664874139,20.00,120.00,30.00,01/01/2026
67036,COCKTAILS/RTD,TWISTED SHOTZ B52,305,MHW LTD,25,1,72,0,40,09/01/2023,766427003467,10083664874139,55.26,55.26,82.89,01/01/2026
67037,COCKTAILS/RTD,TWISTED SHOTZ BUTTERY NIPPLE,305,MHW LTD,25,1,72,0,40,07/01/2021,766427003382,,55.25,55.25,82.88,01/01/2026
67042,COCKTAILS/RTD,TWISTED SHOTZ MIAMI VICE,305,MHW LTD,25,1,72,0,40,07/01/2021,766427003573,,55.24,55.24,82.86,01/01/2026
67043,COCKTAILS/RTD,TWISTED SHOTZ PORN STAR,305,MHW LTD,25,1,72,0,40,08/01/2022,766427003429,10088004015142,55.26,55.26,82.89,01/01/2026
67044,COCKTAILS/RTD,TWISTED SHOTZ RATTLESNAKE,305,MHW LTD,25,1,72,0,40,09/01/2023,766427003481,10083664874139,55.26,55.26,82.89,01/01/2026
67075,COCKTAILS/RTD,TWISTED SHOTZ SEX ON THE BEACH,305,MHW LTD,25,1,72,0,80,07/01/2021,766427003443,,55.24,55.24,82.86,01/01/2026
67081,COCKTAILS/RTD,TWISTED SHOTZ STRAWBERRY SUNDAE,305,MHW LTD,25,1,72,0,40,08/01/2022,766427003405,10088004015142,55.26,55.26,82.89,01/01/2026
66932,TEMPORARY & SPECIALTY PACKAGES,SMIRNOFF RED WHITE AND MERRY,260,DIAGEO AMERICAS,750,12,1,0,60,09/01/2024,82000804819,10083664874139,8.25,99.00,12.38,01/01/2026
67118,COCKTAILS/RTD,TWISTED SHOTZ CHOCOLATE BUTTERY NIPPLE,305,MHW LTD,25,1,72,0,40,08/01/2022,766427004297,10088004015142,55.24,55.24,82.86,01/01/2026
67147,IMPORTED CORDIALS & LIQUEURS,MAGDALA ORANGE LIQUEUR,255,INFINIUM SPIRITS,750,6,1,0,78,05/01/2025,88586006586,10083664874139,16.00,96.00,24.00,01/01/2026
67155,COCKTAILS/RTD,TWISTED SHOTZ PUSSY CAT,305,MHW LTD,25,1,72,0,40,08/01/2022,766427004815,,55.26,55.26,82.89,01/01/2026
67158,COCKTAILS/RTD,TWISTED SHOTZ PINEAPPLE UPSIDE DOWN CAKE,305,MHW LTD,25,1,72,0,40,07/01/2021,766427004853,,55.24,55.24,82.86,01/01/2026
67174,100% AGAVE TEQUILA,TANTEO HABANERO TEQUILA,346,OLE SMOKY DISTILLERY LLC,750,6,1,0,80,01/01/2024,894993002215,10083664874139,20.00,120.00,30.00,01/01/2026
67180,COCKTAILS/RTD,TWISTED SHOTZ ISLAND THUNDER,305,MHW LTD,25,1,72,0,40,08/01/2022,766427004891,,55.26,55.26,82.89,01/01/2026
67219,IMPORTED DISTILLED SPIRITS SPECIALTY,UMIKI WHISKY,368,PARK STREET IMPORTS,750,12,1,0,92,03/01/2020,766427003573,,25.27,303.24,37.91,01/01/2026
67220,IMPORTED CORDIALS & LIQUEURS,VILLA MASSA LIMONCELLO,368,PARK STREET IMPORTS,750,6,1,0,60,11/01/2023,85917111117,10083664874139,15.47,92.82,23.21,01/01/2026
67245,COCKTAILS/RTD,TWISTED SHOTZ JOLLI JOLLI,305,MHW LTD,25,1,72,0,40,10/01/2021,766427004877,,55.24,55.24,82.86,01/01/2026
67248,COCKTAILS/RTD,TWISTED SHOTZ CHOCOLATE MOUSSE,305,MHW LTD,25,1,72,0,32,08/01/2022,766427005157,,55.26,55.26,82.89,01/01/2026
67264,WHISKEY LIQUEUR,YUKON JACK,421,SAZERAC COMPANY  INC,375,24,1,0,100,08/01/1987,82000125389,,5.25,126.00,7.88,01/01/2026
67265,WHISKEY LIQUEUR,YUKON JACK APPLE,421,SAZERAC COMPANY  INC,750,12,1,0,100,03/01/2021,88004039578,,9.25,111.00,13.88,01/01/2026
67266,WHISKEY LIQUEUR,YUKON JACK,421,SAZERAC COMPANY  INC,750,12,1,0,100,05/01/1977,88004036904,10088004015142,9.25,111.00,13.88,01/01/2026
67267,WHISKEY LIQUEUR,YUKON JACK,421,SAZERAC COMPANY  INC,1000,12,1,0,100,02/01/1993,88004036898,10088004015142,11.75,141.00,17.63,01/01/2026
67270,WHISKEY LIQUEUR,YUKON JACK FIRE,421,SAZERAC COMPANY  INC,750,12,1,0,100,10/01/2020,88004039547,,9.25,111.00,13.88,01/01/2026
67273,WHISKEY LIQUEUR,YUKON JACK JACAPPLE,421,SAZERAC COMPANY  INC,750,12,1,0,70,01/01/2013,82000761884,10088004015142,9.25,111.00,13.88,01/01/2026
67296,WHISKEY LIQUEUR,YUKON JACK PERMA FROST,421,SAZERAC COMPANY  INC,750,12,1,0,100,10/01/2020,88004039936,,9.25,111.00,13.88,01/01/2026
67309,IRISH WHISKIES,WHISTLER HONEY IRISH WHISKEY,772,INTERCONTINENTAL PACKAGING COMPANY/PRESTIGE BEVERAGE GROUP,750,6,1,0,66,05/01/2020,815755020292,10088004015142,15.50,93.00,23.25,01/01/2026
67311,AMERICAN CORDIALS & LIQUEURS,YUKON JACK SNAKEBITE MINI,421,SAZERAC COMPANY  INC,50,12,10,0,100,05/01/2021,88004041533,,4.30,51.60,6.45,01/01/2026
67319,IMPORTED CORDIALS & LIQUEURS,VILLON,482,"SOVEREIGN BRANDS, LLC",750,6,1,0,80,10/01/2021,813497007229,10088004015142,18.50,111.00,27.75,01/01/2026
67350,IMPORTED FLAVORED VODKA,SVEDKA PURE INFUSIONS DRAGONFRUIT MELON VODKA,421,SAZERAC COMPANY  INC,750,12,1,0,60,03/01/2020,617768241752,,8.00,96.00,12.00,01/01/2026
67353,IMPORTED FLAVORED VODKA,SVEDKA PURE INFUSIONS GINGER LIME VODKA,421,SAZERAC COMPANY  INC,750,12,1,0,60,03/01/2020,617768251751,10088004015142,8.00,96.00,12.00,01/01/2026
67357,IMPORTED FLAVORED VODKA,SVEDKA PURE INFUSIONS STRAWBERRY GUAVA VODKA,421,SAZERAC COMPANY  INC,750,12,1,0,60,03/01/2020,617768231753,10088004015142,8.00,96.00,12.00,01/01/2026
67388,IMPORTED CORDIALS & LIQUEURS,BORGHETTI ESPRESSO LIQUEUR,368,PARK STREET IMPORTS,750,6,1,0,50,08/01/2025,84105981013,,14.93,89.58,22.40,01/01/2026
67420,COFFEE LIQUEURS,CANTERA NEGRA CAFE,978,W J DEUTSCH & SONS LTD,750,6,1,0,40,06/01/2023,853278007093,10083664874139,15.00,90.00,22.50,01/01/2026
67522,COFFEE LIQUEURS,KAHLUA COFFEE MINI,370,PERNOD RICARD USA,50,12,10,0,40,11/01/2007,89540122748,,6.60,79.20,9.90,01/01/2026
67523,COFFEE LIQUEURS,KAHLUA COFFEE,370,PERNOD RICARD USA,200,48,1,0,40,06/01/2024,89540122731,10083664874139,4.99,239.52,7.49,01/01/2026
67524,COFFEE LIQUEURS,KAHLUA COFFEE,370,PERNOD RICARD USA,375,24,1,0,40,10/01/1985,89540145631,,8.99,215.76,13.49,01/01/2026
67526,COFFEE LIQUEURS,KAHLUA COFFEE,370,PERNOD RICARD USA,750,12,1,0,40,02/01/1970,89540122717,,13.99,167.88,20.99,01/01/2026
67527,COFFEE LIQUEURS,KAHLUA COFFEE,370,PERNOD RICARD USA,1000,12,1,0,40,12/01/1987,89540122700,,17.49,209.88,26.24,01/01/2026
67528,COFFEE LIQUEURS,KAHLUA COFFEE,370,PERNOD RICARD USA,1750,6,1,0,40,11/01/1978,89540122694,,27.48,164.88,41.22,01/01/2026
67533,COFFEE LIQUEURS,KAHLUA DUNKIN CARAMEL SWIRL,370,PERNOD RICARD USA,750,12,1,0,32,08/01/2025,89540536545,10083664874139,13.99,167.88,20.99,01/01/2026
67534,COFFEE LIQUEURS,KAHLUA VANILLA,370,PERNOD RICARD USA,750,12,1,0,40,05/01/2018,89540540092,10088004015142,13.99,167.88,20.99,01/01/2026
67550,COFFEE LIQUEURS,KAMORA COFFEE LIQUEUR,322,USDP / UNITED STATES DISTILLED PRODUCTS CO,1750,6,1,0,40,06/01/2023,80686250128,10083664874139,22.00,132.00,33.00,01/01/2026
67551,COFFEE LIQUEURS,KAMORA COFFEE LIQUEUR MINI,322,USDP / UNITED STATES DISTILLED PRODUCTS CO,50,12,10,0,40,06/01/2023,87116008847,10083664874139,6.60,79.20,9.90,01/01/2026
67556,COFFEE LIQUEURS,KAMORA COFFEE LIQUEUR,322,USDP / UNITED STATES DISTILLED PRODUCTS CO,750,12,1,0,40,08/01/1987,80686250401,,8.34,100.08,12.51,01/01/2026
67557,COFFEE LIQUEURS,KAMORA COFFEE LIQUEUR,322,USDP / UNITED STATES DISTILLED PRODUCTS CO,1000,12,1,0,40,05/01/1995,80686250203,,10.67,128.04,16.01,01/01/2026
67578,COFFEE LIQUEURS,KAHLUA SALTED CARAMEL,370,PERNOD RICARD USA,750,12,1,0,70,04/01/2015,89540504926,,13.99,167.88,20.99,01/01/2026
67586,COFFEE LIQUEURS,KAPALI COFFEE LIQUEUR,421,SAZERAC COMPANY  INC,750,12,1,0,53,01/01/1992,88004016876,10088004015142,6.00,72.00,9.00,01/01/2026
67595,COFFEE LIQUEURS,PATRON XO CAFE,035,BACARDI USA INC,750,6,1,0,70,02/01/2025,721733000036,,15.00,90.00,22.50,01/01/2026
67085,TEMPORARY & SPECIALTY PACKAGES,TIRAMISU DARK LIQUEUR,363,PATERNO IMPORTS LTD / TERLATO WINES INTERNATIONAL,750,6,1,0,48,12/01/2024,86891077543,10083664874139,19.00,114.00,28.50,01/01/2026
67610,IMPORTED CORDIALS & LIQUEURS,LUXARDO MARASCHINO CHERRY,391,HOTALING & CO,750,6,1,0,72,11/01/2015,86891026237,,19.00,114.00,28.50,01/01/2026
67612,AMERICAN CORDIALS & LIQUEURS,DORDA COFFEE LIQUEUR,305,MHW LTD,750,6,1,0,50,09/01/2023,852935001054,10083664874139,13.33,79.98,20.00,01/01/2026
67607,TEMPORARY & SPECIALTY PACKAGES,CAZADORES CAFE,035,BACARDI USA INC,750,6,1,0,66,06/01/2023,80480988630,10083664874139,14.62,87.72,21.93,01/01/2026
67676,COFFEE LIQUEURS,MR. BLACK COLD BREW COFFEE LIQUEUR,260,DIAGEO AMERICAS,750,6,1,0,50,09/01/2023,857932007009,10083664874139,17.49,104.94,26.24,01/01/2026
67613,TEMPORARY & SPECIALTY PACKAGES,LUXARDO ESPRESSO ITALIAN COFFEE LIQUEUR,391,HOTALING & CO,750,6,1,0,54,03/01/2025,87229127022,10083664874139,12.50,75.00,18.75,01/01/2026
67806,COFFEE LIQUEURS,TIA MARIA COLD BREW COFFEE LIQUEUR,130,DISARONNO INTERNATIONAL,750,12,1,0,53,10/01/2019,50037597172,,15.33,183.96,23.00,01/01/2026
67839,IMPORTED DISTILLED SPIRITS SPECIALTY,CHICA CHIDA PEANUT BUTTER AGAVE SPIRIT MINI,305,MHW LTD,50,10,12,0,64,09/01/2025,791126147327,10083664874139,9.00,90.00,13.50,01/01/2026
67845,MIXTO TEQUILA,CALIBER SILVER TEQUILA,421,SAZERAC COMPANY  INC,1750,6,1,0,80,10/01/2025,194346391509,10083664874139,14.00,84.00,21.00,01/01/2026
67846,MIXTO TEQUILA,CALIBER SILVER TEQUILA,421,SAZERAC COMPANY  INC,750,12,1,0,80,10/01/2025,194346391516,10083664874139,6.66,79.92,9.99,01/01/2026
67847,MIXTO TEQUILA,CALIBER GOLD TEQUILA,421,SAZERAC COMPANY  INC,750,12,1,0,80,10/01/2025,194346391493,10083664874139,6.66,79.92,9.99,01/01/2026
67848,MIXTO TEQUILA,CALIBER GOLD TEQUILA,421,SAZERAC COMPANY  INC,1750,6,1,0,80,10/01/2025,194346391486,10083664874139,14.00,84.00,21.00,01/01/2026
67866,CREAM LIQUEURS,AMARULA CREAM LIQUEUR,363,PATERNO IMPORTS LTD / TERLATO WINES INTERNATIONAL,750,12,1,0,34,11/01/2017,83300048729,,16.00,192.00,24.00,01/01/2026
67868,CREAM LIQUEURS,AMARULA VANILLA SPICE,363,PATERNO IMPORTS LTD / TERLATO WINES INTERNATIONAL,750,12,1,0,31,08/01/2021,763878002476,,15.00,180.00,22.50,01/01/2026
