"id","url","cat","titre","prix","pays","region","sousregion","appellation","designation","classification","producteur","couleur","alcool","sucre","datetime"
"10548","http://www.saq.com/page/fr/saqcom/vin-rouge/prieure-de-cenac-2011/969659","vin-rouge","Prieuré de Cénac 2011","20.3","France","Sud-Ouest",,,"Appellation origine controlée (AOC)",,"Maison Rigal","Rouge","13 %","1.8 g/L","0000-00-00 00:00:00"
"10549","http://www.saq.com/page/fr/saqcom/vin-rouge/primitivo-lapaccio-pasqua/12664390","vin-rouge","Primitivo Lapaccio Pasqua","25.4","Italie","Les Pouilles",,,"Indicazione geographica tipica (IGT)",,"Pasqua Vigneti e Cantine SPA","Rouge","13,5 %","11 g/L","0000-00-00 00:00:00"
"10550","http://www.saq.com/page/fr/saqcom/vin-rouge/primovolo-2009/11660952","vin-rouge","Primovolo 2009","39","Italie",,,,"Vino da tavola",,"Primovolo S.N.C","Rouge","14 %","4.5 g/L","0000-00-00 00:00:00"
"10551","http://www.saq.com/page/fr/saqcom/vin-rouge/prince-philippe-bouchard-aine--fils-beaujolais-villages-2014/12073944","vin-rouge","Prince Philippe Bouchard Ainé & Fils Beaujolais Villages 2014","17","France","Beaujolais",,,"Appellation origine controlée (AOC)",,"Bouchard Aîné & Fils","Rouge","12,5 %","2.4 g/L","0000-00-00 00:00:00"
"10552","http://www.saq.com/page/fr/saqcom/vin-rouge/prince-philippe-bourgogne-passe-tout-grains/32276","vin-rouge","Prince Philippe Bourgogne Passe-tout-grains","16.95","France","Bourgogne",,,"Appellation origine controlée (AOC)",,"Bouchard Aîné & Fils","Rouge","12 %","2.1 g/L","0000-00-00 00:00:00"
"10553","http://www.saq.com/page/fr/saqcom/vin-rouge/principiano-ferdinando-barolo-serralunga-2011/11387301","vin-rouge","Principiano Ferdinando Barolo Serralunga 2011","43","Italie","Piémont",,,"Denominazione di origine controllata e garantita (DOCG)",,"Az Vitivini. Principiano Ferdinando","Rouge","14 %","1.8 g/L","0000-00-00 00:00:00"
"10554","http://www.saq.com/page/fr/saqcom/vin-rouge/produttori-del-barbaresco-2010/12558909","vin-rouge","Produttori del Barbaresco 2011","39.75","Italie","Piémont",,,"Denominazione di origine controllata e garantita (DOCG)",,"Produttori del Barbaresco","Rouge","14,5 %","2.0 g/L","0000-00-00 00:00:00"
"10555","http://www.saq.com/page/fr/saqcom/vin-rouge/produttori-del-barbaresco-asili-riserva-2009/11601531","vin-rouge","Produttori del Barbaresco Asili Riserva 2009","59.25","Italie","Piémont",,,"Denominazione di origine controllata e garantita (DOCG)","Riserva","Produttori del Barbaresco","Rouge","14,5 %",,"0000-00-00 00:00:00"
"10556","http://www.saq.com/page/fr/saqcom/vin-rouge/produttori-del-barbaresco-langhe-nebbiolo-2014/11383617","vin-rouge","Produttori del Barbaresco Langhe Nebbiolo 2014","24.5","Italie","Piémont",,,"Denominazione Origine Contr. Italie",,"Produttori del Barbaresco","Rouge","13,5 %",,"0000-00-00 00:00:00"
"10557","http://www.saq.com/page/fr/saqcom/vin-rouge/produttori-del-barbaresco-montestefano-riserva-2009/11262647","vin-rouge","Produttori del Barbaresco Montestefano Riserva 2009","58.5","Italie","Piémont",,,"Denominazione di origine controllata e garantita (DOCG)","Riserva","Produttori del Barbaresco","Rouge","14,5 %",,"0000-00-00 00:00:00"
"10558","http://www.saq.com/page/fr/saqcom/vin-rouge/prophets-rock-bendigo-vineyard-pinot-noir-2006/10886301","vin-rouge","Prophet's Rock Bendigo Vineyard Pinot Noir 2006","49.25","Nouvelle-Zélande","South Island","Central Otago",,"Vin de table (VDT)",,"Prophet's Rock Vineyard Ltd","Rouge","14 %","1.9 g/L","0000-00-00 00:00:00"
"10559","http://www.saq.com/page/fr/saqcom/vin-rouge/proprieta-sperino-l-franc-bandit/11061589","vin-rouge","Proprietà Sperino L' Franc Bandit","93.5","Italie","Piémont",,,"Vino da tavola",,"Soc. Agr. Vigneti De Marchi","Rouge","13 %","2.8 g/L","0000-00-00 00:00:00"
"10560","http://www.saq.com/page/fr/saqcom/vin-rouge/provins-swiss-valley-pinot-noir-2013/11195000","vin-rouge","Provins Swiss Valley Pinot noir 2013","24.35","Suisse","Valais",,,"Appellation origine controlée (AOC)",,"Provins Valais","Rouge","13 %","3.7 g/L","0000-00-00 00:00:00"
"10561","http://www.saq.com/page/fr/saqcom/vin-rouge/prugneto-sangiovese-di-romagna-superiore-2014/11298404","vin-rouge","Prugneto Sangiovese di Romagna Superiore 2014","19.95","Italie","Émilie-Romagne",,,"Denominazione Origine Contr. Italie","Superiore","Poderi Dal Nespoli","Rouge","13,5 %",,"0000-00-00 00:00:00"
"10562","http://www.saq.com/page/fr/saqcom/vin-rouge/prunotto-barbaresco-2011/12361170","vin-rouge","Prunotto Barbaresco 2011","40.25","Italie","Piémont",,,"Denominazione di origine controllata e garantita (DOCG)",,"Prunotto SRL","Rouge","13,5 %","2.9 g/L","0000-00-00 00:00:00"
"10563","http://www.saq.com/page/fr/saqcom/vin-rouge/prunotto-barolo-2011/11563423","vin-rouge","Prunotto Barolo 2011","42.5","Italie","Piémont",,,"Denominazione di origine controllata e garantita (DOCG)",,"Marchesi Antinori SRL","Rouge","13,5 %",,"0000-00-00 00:00:00"
"10564","http://www.saq.com/page/fr/saqcom/vin-rouge/prunotto-fiulot-2010/11617111","vin-rouge","Prunotto Fiulot 2010","20.4","Italie","Piémont",,,"Denominazione di origine controllata e garantita (DOCG)",,"Prunotto SRL","Rouge","14 %","2.8 g/L","0000-00-00 00:00:00"
"10565","http://www.saq.com/page/fr/saqcom/vin-rouge/prunotto-mompertone/11669148","vin-rouge","Prunotto Mompertone","19.95","Italie","Piémont",,,"Denominazione Origine Contr. Italie",,"Prunotto SRL","Rouge","14 %",,"0000-00-00 00:00:00"
"10566","http://www.saq.com/page/fr/saqcom/vin-rouge/psi-2012/11940612","vin-rouge","Psi 2012","43","Espagne","Castille Léon",,,"Denominación de origen (DO)",,"Dominio de Pingus","Rouge","14,5 %","2.0 g/L","0000-00-00 00:00:00"
"10567","http://www.saq.com/page/fr/saqcom/vin-rouge/psi-ribera-del-duero-2013/12423334","vin-rouge","Psi Ribera del Duero 2013","41","Espagne","Castille Léon",,,"Denominación de origen (DO)",,"Dominio de Pingus","Rouge","14,5 %","1.7 g/L","0000-00-00 00:00:00"
"10568","http://www.saq.com/page/fr/saqcom/vin-rouge/pujanza-norte-2007/11545209","vin-rouge","Pujanza Norte 2007","72","Espagne","La Rioja","Alavesa",,"Denominación de origen calificada (DOCa)",,"Pujanza S.L.U. Laguardia","Rouge","14 %",,"0000-00-00 00:00:00"
"10569","http://www.saq.com/page/fr/saqcom/vin-rouge/punica-barrua-isola-dei-nuraghi-2010/10961622","vin-rouge","Punica Barrua Isola dei Nuraghi 2010","43","Italie","Sardaigne",,,"Indicazione geographica tipica (IGT)",,"Agricola Punica SPA","Rouge","15 %","2.1 g/L","0000-00-00 00:00:00"
"10570","http://www.saq.com/page/fr/saqcom/vin-rouge/punica-montessu-isola-dei-nuraghi-2011/11098322","vin-rouge","Punica Montessu Isola dei Nuraghi 2011","26.95","Italie","Sardaigne",,,"Indicazione geographica tipica (IGT)",,"Agricola Punica SPA","Rouge","14,5 %","2.4 g/L","0000-00-00 00:00:00"
"10571","http://www.saq.com/page/fr/saqcom/vin-rouge/punset-barbaresco-2009/11815619","vin-rouge","Punset Barbaresco 2009","54.25","Italie","Piémont",,,"Denominazione di origine controllata e garantita (DOCG)",,"Punset SA","Rouge","14 %","2.2 g/L","0000-00-00 00:00:00"
"10572","http://www.saq.com/page/fr/saqcom/vin-rouge/punset-barbera-dalba-2014/10985747","vin-rouge","Punset Barbera-d'Alba 2014","24.05","Italie","Piémont",,,"Denominazione Origine Contr. Italie",,"Punset SA","Rouge","13 %",,"0000-00-00 00:00:00"
"10573","http://www.saq.com/page/fr/saqcom/vin-rouge/purple-angel-carmenere-2012/10692901","vin-rouge","Purple Angel Carmenère 2012","61.25","Chili","Valle Central","Valle del Rappel, Valle de Colchagua",,"Denominación de origen (DO)",,"E. Montes","Rouge","14,5 %","3.3 g/L","0000-00-00 00:00:00"
"10574","http://www.saq.com/page/fr/saqcom/vin-rouge/purple-star-2012/12787496","vin-rouge","Purple Star 2012","28.8","États-Unis","Washington","Columbia Valley",,"American Viticultural Areas (AVA)",,"Purple Star Wines","Rouge","14,5 %",,"0000-00-00 00:00:00"
"10575","http://www.saq.com/page/fr/saqcom/vin-rouge/quails-gate-pinot-noir-2013/11889669","vin-rouge","Quails' Gate Pinot Noir 2013","28.2","Canada","Colombie-Britannique","Vallée de l'Okanagan, Kelowna",,"Vintners quality alliance (VQA)",,"Quails' Gate Estate Winery","Rouge","13 %","2.7 g/L","0000-00-00 00:00:00"
"10576","http://www.saq.com/page/fr/saqcom/vin-rouge/quails-gate-stewart-family-reserve-pinot-noir-2013/11140341","vin-rouge","Quails' Gate Stewart Family Reserve Pinot Noir 2013","45.5","Canada","Colombie-Britannique","Vallée de l'Okanagan",,"Vintners quality alliance (VQA)",,"Quails' Gate Estate Winery","Rouge","14 %","<1.2 g/L","0000-00-00 00:00:00"
"10577","http://www.saq.com/page/fr/saqcom/vin-rouge/querce-bettina-riserva-brunello-di-montalcino-2007/11985634","vin-rouge","Querce Bettina Riserva Brunello-di-Montalcino 2007","98.75","Italie","Toscane",,,"Denominazione di origine controllata e garantita (DOCG)","Riserva","Barenghi Vilma Sandra Elisa","Rouge","14 %",,"0000-00-00 00:00:00"
"10578","http://www.saq.com/page/fr/saqcom/vin-rouge/querceto-di-castellina-podalirio-merlot-2011/11055111","vin-rouge","Querceto di Castellina Podalirio Merlot 2011","39","Italie","Toscane",,,"Indicazione geographica tipica (IGT)",,"Az. Agr. Querceto Castellina SRL","Rouge","13,5 %","1.8 g/L","0000-00-00 00:00:00"
"10579","http://www.saq.com/page/fr/saqcom/vin-rouge/querciabella-camartina-2007/11448821","vin-rouge","Querciabella Camartina 2007","110","Italie","Toscane",,,"Indicazione geographica tipica (IGT)",,"Agricola Querciabella SPA","Rouge","14 %",,"0000-00-00 00:00:00"
"10580","http://www.saq.com/page/fr/saqcom/vin-rouge/querciabella-chianti-classico-2012/10277986","vin-rouge","Querciabella Chianti-Classico 2012","31.25","Italie","Toscane",,,"Denominazione di origine controllata e garantita (DOCG)",,"Agricola Querciabella SPA","Rouge","13,5 %","2.2 g/L","0000-00-00 00:00:00"
"10581","http://www.saq.com/page/fr/saqcom/vin-rouge/querciabella-mongrana-2012/11192183","vin-rouge","Querciabella Mongrana 2012","23.75","Italie","Toscane",,,"Indicazione geographica tipica (IGT)",,"Agricola Querciabella SPA","Rouge","13,5 %","2.7 g/L","0000-00-00 00:00:00"
"10582","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-da-alorna-cardal-2013/10838675","vin-rouge","Quinta Da Alorna Cardal 2013","12.8","Portugal","Tejo",,,"Vinho regional",,"Quinta da Alorna Vinhos Lda","Rouge","13 %",,"0000-00-00 00:00:00"
"10583","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-da-cortezia-reserva-2008/10838721","vin-rouge","Quinta Da Cortezia Reserva 2008","18.7","Portugal","Lisboa",,,"Vinho regional","Reserva","Quinta da Cortezia Vinhos S.A.","Rouge","14 %","2.9 g/L","0000-00-00 00:00:00"
"10584","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-da-falorca-t-nac-2009/12537649","vin-rouge","Quinta da Falorca T-Nac 2009","25.05","Portugal",,,,,,"QVE-Sociedade Agricola de Silgueiros S.A.","Rouge","14 %","3.2 g/L","0000-00-00 00:00:00"
"10585","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-da-falorca-touriga-nacional-2008/11895381","vin-rouge","Quinta da Falorca Touriga Nacional 2008","19.2","Portugal","Beiras",,,"Denominação Origem Controlada Portugal",,"QVE-Sociedade Agricola de Silgueiros S.A.","Rouge","14 %","2.4 g/L","0000-00-00 00:00:00"
"10586","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-da-garrida-reserva-2012/11845316","vin-rouge","Quinta da Garrida Reserva 2012","17.6","Portugal","Beiras",,,"Denominação Origem Controlada Portugal",,"Alianca Vinhos de Portugal SA","Rouge","13,5 %","2.6 g/L","0000-00-00 00:00:00"
"10587","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-da-plansel-selecta-reserva-2010/12185701","vin-rouge","Quinta da Plansel Selecta Reserva 2010","20.95","Portugal","Alentejo",,,"Denominação Origem Controlada Portugal",,"Quinta da Plansel","Rouge","14,5 %","7.1 g/L","0000-00-00 00:00:00"
"10588","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-da-ponte-pedrinha-2012/11895321","vin-rouge","Quinta da Ponte Pedrinha 2012","18.25","Portugal","Beiras",,,"Denominação Origem Controlada Portugal",,"Maria de Lourdes Mendes","Rouge","13,5 %","2.4 g/L","0000-00-00 00:00:00"
"10589","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-da-ponte-pedrinha-reserva-2011/883645","vin-rouge","Quinta da Ponte Pedrinha Reserva 2011","25.2","Portugal","Beiras",,,"Denominação Origem Controlada Portugal",,"Maria de Lourdes Mendes","Rouge","14 %","3.3 g/L","0000-00-00 00:00:00"
"10590","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-da-romaneira-sino-da-romaneira-2011/12291319","vin-rouge","Quinta da Romaneira Sino da Romaneira 2011","20","Portugal","Douro",,,"Denominação Origem Controlada Portugal","Mention d'âge","Quinta da Romaneira","Rouge","13 %","2.6 g/L","0000-00-00 00:00:00"
"10591","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-das-carvalhas-touriga-nacional-2012/11343682","vin-rouge","Quinta das Carvalhas Touriga Nacional 2012","23.2","Portugal","Douro",,,"Denominação Origem Controlada Portugal",,"Companhia Geral da Agricultura das vinhas","Rouge","14 %",,"0000-00-00 00:00:00"
"10592","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-das-maias-dao-2012/874925","vin-rouge","Quinta das Maias Dâo 2012","17","Portugal","Beiras",,,"Denominação Origem Controlada Portugal",,"Soc. Agr. Faldas da Serra Lda","Rouge","13,5 %","2.0 g/L","0000-00-00 00:00:00"
"10593","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-das-setencostas/897512","vin-rouge","Quinta das Setencostas","14.6","Portugal","Lisboa",,,"Denominação Origem Controlada Portugal",,"Casa Santos Lima-Companhia das Vinhas SA","Rouge","13,5 %","9.9 g/L","0000-00-00 00:00:00"
"10594","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-de-bons-ventos/10269388","vin-rouge","Quinta de Bons-Ventos","11.55","Portugal","Lisboa",,,"Vinho regional",,"Casa Santos Lima-Companhia das Vinhas SA","Rouge","13 %",,"0000-00-00 00:00:00"
"10595","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-de-bons-ventos-2014/10969974","vin-rouge","Quinta de Bons-Ventos 2014","8.9","Portugal","Lisboa",,,"Vinho regional",,"Casa Santos Lima-Companhia das Vinhas SA","Rouge","13 %",,"0000-00-00 00:00:00"
"10596","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-de-foz-de-arouce-2011/11895305","vin-rouge","Quinta de Foz de Arouce 2011","23","Portugal","Beiras",,,"Vinho regional",,"Conde de Foz de Arouce","Rouge","13,5 %","4.1 g/L","0000-00-00 00:00:00"
"10597","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-de-foz-de-arouce-vinhas-velhas-de-santa-maria-2007/11895313","vin-rouge","Quinta de Foz de Arouce Vinhas Velhas de Santa Maria 2007","59","Portugal","Beiras",,,"Vinho regional",,"Conde de Foz de Arouce","Rouge","13,5 %","2.4 g/L","0000-00-00 00:00:00"
"10598","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-de-la-rosa-2012/928473","vin-rouge","Quinta De La Rosa 2012","22.05","Portugal","Douro",,,"Denominação Origem Controlada Portugal",,"Quinta da Rosa Vinhos do Porto Lda","Rouge","14 %",,"0000-00-00 00:00:00"
"10599","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-de-la-rosa-la-rosa-reserva-2011/11825067","vin-rouge","Quinta de la Rosa La Rosa Reserva 2011","47.25","Portugal","Douro",,,"Denominação Origem Controlada Portugal","Reserve","Quinta da Rosa Vinhos do Porto Lda","Rouge","14,5 %","3.3 g/L","0000-00-00 00:00:00"
"10600","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-de-pellada-2011/11836305","vin-rouge","Quinta de Pellada 2011","64","Portugal","Beiras",,,"Denominação Origem Controlada Portugal",,"Quinta de Pellada","Rouge","13 %",,"0000-00-00 00:00:00"
"10601","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-do-coa-douro-2012/12185621","vin-rouge","Quinta do Côa Douro 2012","20.6","Portugal","Douro",,,"Denominação Origem Controlada Portugal",,"VDS - Vinhos do Douro Superior","Rouge","14,5 %","2.5 g/L","0000-00-00 00:00:00"
"10602","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-do-convento-douro-2009/12185655","vin-rouge","Quinta do Convento Douro 2009","18.1","Portugal","Douro",,,"Denominação Origem Controlada Portugal",,"Quinta do Convento","Rouge","13,5 %","3.5 g/L","0000-00-00 00:00:00"
"10603","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-do-cotto-2013/882712","vin-rouge","Quinta do Côtto 2013","17.3","Portugal","Douro",,,"Denominação Origem Controlada Portugal",,"Montez Champalimaud Lda","Rouge","14 %",,"0000-00-00 00:00:00"
"10604","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-do-crasto-reserva-2011/904383","vin-rouge","Quinta do Crasto Reserva 2011","37.5","Portugal","Douro",,,"Denominação Origem Controlada Portugal","Reserva","Quinta Do Crasto","Rouge","14 %","2.7 g/L","0000-00-00 00:00:00"
"10605","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-do-infantado-douro-2011/10371761","vin-rouge","Quinta Do Infantado Douro 2011","21.75","Portugal","Douro",,,"Denominação Origem Controlada Portugal",,"Quinta do Infantado - Vinhos do Produtor","Rouge","14,5 %","2.6 g/L","0000-00-00 00:00:00"
"10606","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-do-malho-douro-2008/11632265","vin-rouge","Quinta Do Malhô Douro 2008","38.5","Portugal","Douro",,,"Denominação Origem Controlada Portugal",,"Cap Wine Distribution","Rouge","15 %",,"0000-00-00 00:00:00"
"10607","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-do-noval-2009/11472661","vin-rouge","Quinta do Noval 2009","60.75","Portugal","Douro",,,"Denominação Origem Controlada Portugal",,"Quinta do Noval - Vinhos SA","Rouge","14,5 %","2.9 g/L","0000-00-00 00:00:00"
"10608","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-do-noval-maria-mansa-2010/12288566","vin-rouge","Quinta Do Noval Maria Mansa 2010","17.9","Portugal","Douro",,,"Denominação Origem Controlada Portugal",,"Quinta do Noval - Vinhos SA","Rouge","13,5 %","2.6 g/L","0000-00-00 00:00:00"
"10609","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-do-noval-touriga-nacional-2009/11685463","vin-rouge","Quinta do Noval Touriga Nacional 2009","60.75","Portugal","Douro",,,"Denominação Origem Controlada Portugal",,"Quinta do Noval - Vinhos SA","Rouge","14,5 %","2.8 g/L","0000-00-00 00:00:00"
"10610","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-do-passadouro-douro-2013/11923425","vin-rouge","Quinta do Passadouro Douro 2013","26.9","Portugal","Douro",,,"Denominação Origem Controlada Portugal",,"Quinta do Passadouro Soc. Agr. Ld","Rouge","14 %",,"0000-00-00 00:00:00"
"10611","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-do-passadouro-passadouro-reserva-2010/12140967","vin-rouge","Quinta do Passadouro Passadouro Reserva 2010","57","Portugal","Douro",,,"Denominação Origem Controlada Portugal",,"Quinta do Passadouro Soc. Agr. Ld","Rouge","14,5 %",,"0000-00-00 00:00:00"
"10612","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-do-poeira-poeira-2010/12154648","vin-rouge","Quinta do Poeira Poeira 2010","54","Portugal","Douro",,,"Denominação Origem Controlada Portugal",,"Jorge Nobre Moreira","Rouge","14 %",,"0000-00-00 00:00:00"
"10613","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-do-portal-2012/10838712","vin-rouge","Quinta do Portal 2012","19.3","Portugal","Douro",,,"Denominação Origem Controlada Portugal",,"Quinta do Portal","Rouge","13,5 %",,"0000-00-00 00:00:00"
"10614","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-dos-carvalhais-unico-2005/11075841","vin-rouge","Quinta dos Carvalhais Unico 2005","99","Portugal","Beiras",,,"Denominação Origem Controlada Portugal",,"Quinta do Carvalhais","Rouge","15 %",,"0000-00-00 00:00:00"
"10615","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-dos-roques-2013/744805","vin-rouge","Quinta dos Roques 2013","16.85","Portugal","Beiras",,,"Denominação Origem Controlada Portugal",,"Quinta dos Roques","Rouge","13,5 %",,"0000-00-00 00:00:00"
"10616","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-do-tedo-escada-doro-2012/10371673","vin-rouge","Quinta do Tedo Escada d'Oro 2012","18.25","Portugal","Douro",,,"Denominação Origem Controlada Portugal",,"Quinta do Tedo","Rouge","14 %",,"0000-00-00 00:00:00"
"10617","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-do-vale-dona-maria-douro-2010/10540262","vin-rouge","Quinta do Vale Dona Maria Douro 2010","48.25","Portugal","Douro",,,"Denominação Origem Controlada Portugal",,"Lemos & Van Zeller Lda","Rouge","14,5 %","3.4 g/L","0000-00-00 00:00:00"
"10618","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-do-vale-meao-2008/11684903","vin-rouge","Quinta do Vale Meao 2008","160","Portugal","Douro",,,"Denominação Origem Controlada Portugal",,"F. Olazabal & Filhos Lda","Rouge","14,5 %",,"0000-00-00 00:00:00"
"10619","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-do-vale-meao-2012/12251958","vin-rouge","Quinta do Vale Meao 2012","197","Portugal","Douro",,,"Denominação Origem Controlada Portugal",,"F. Olazabal & Filhos Lda","Rouge","14 %",,"0000-00-00 00:00:00"
"10620","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-do-vallado-sousao-2012/12159300","vin-rouge","Quinta do Vallado Sousão 2012","37","Portugal","Douro",,,"Denominação Origem Controlada Portugal",,"Quinta do Vallado Sociedade Agrícola Lda","Rouge","14,5 %","2.3 g/L","0000-00-00 00:00:00"
"10621","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-do-vallado-tinto-2012/10540289","vin-rouge","Quinta Do Vallado Tinto 2012","18.65","Portugal","Douro",,,"Denominação Origem Controlada Portugal",,"Quinta do Vallado Sociedade Agrícola Lda","Rouge","13,5 %","2.0 g/L","0000-00-00 00:00:00"
"10622","http://www.saq.com/page/fr/saqcom/vin-rouge/quintarelli-giuseppe-primofiore-2010/11542518","vin-rouge","Quintarelli Giuseppe Primofiore 2010","59.5","Italie","Vénétie",,,"Indicazione geographica tipica (IGT)",,"Quintarelli Giuseppe","Rouge","14 %","3.0 g/L","0000-00-00 00:00:00"
"10623","http://www.saq.com/page/fr/saqcom/vin-rouge/quintarelli-giuseppe-valpolicella-classico-superiore-2007/12332782","vin-rouge","Quintarelli Giuseppe Valpolicella Classico Superiore 2007","90.25","Italie","Vénétie",,,"Denominazione Origine Contr. Italie","Classico superiore","Quintarelli Giuseppe","Rouge","15 %",,"0000-00-00 00:00:00"
"10624","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-sardonia-qs-2008/11905913","vin-rouge","Quinta Sardonia QS 2008","52.5","Espagne","Castille Léon",,,"Vino de la tierra",,"Quinta Sardonia","Rouge","14 %",,"0000-00-00 00:00:00"
"10625","http://www.saq.com/page/fr/saqcom/vin-rouge/quinta-vale-d-maria-vinha-de-rio-2011/12151367","vin-rouge","Quinta Vale D. Maria, Vinha de Rio 2011","144","Portugal","Douro",,,"Denominação Origem Controlada Portugal",,"Lemos & Van Zeller Lda","Rouge","15,5 %",,"0000-00-00 00:00:00"
"10626","http://www.saq.com/page/fr/saqcom/vin-rouge/quorum-2004/10254186","vin-rouge","Quorum 2004","85.75","Italie","Piémont",,,"Denominazione di origine controllata e garantita (DOCG)",,"Hasta Societa Consortile r.l.","Rouge","14,5 %","3.8 g/L","0000-00-00 00:00:00"
"10627","http://www.saq.com/page/fr/saqcom/vin-rouge/qupe-syrah-2012/866335","vin-rouge","Qupé Syrah 2012","27.75","États-Unis","Californie","Monterey",,"American Viticultural Areas (AVA)",,"Qupé Wine Cellars","Rouge","13,5 %","2.5 g/L","0000-00-00 00:00:00"
"16384","http://www.saq.com/page/fr/saqcom/vin-rouge/rabia-petit-verdot-2012/12299425","vin-rouge","Rabia Petit Verdot 2012","28.45","Espagne","Castilla la Mancha",,,"Denominación de origen (DO)",,"Bodega Cerron","Rouge","14 %","2.6 g/L","0000-00-00 00:00:00"
"16385","http://www.saq.com/page/fr/saqcom/vin-rouge/radio-coteau-cherry-camp-syrah-2012/12481438","vin-rouge","Radio-Coteau Cherry Camp Syrah 2012","80","États-Unis","Californie","Sonoma, Sonoma Coast",,"American Viticultural Areas (AVA)",,"Radio-Coteau Vineyards","Rouge","13,4 %",,"0000-00-00 00:00:00"
"16386","http://www.saq.com/page/fr/saqcom/vin-rouge/radio-coteau-pinot-noir-la-neblina-2008/10921479","vin-rouge","Radio-Coteau Pinot Noir La Neblina 2008","56.25","États-Unis","Californie","Sonoma, Sonoma Coast",,"American Viticultural Areas (AVA)",,"Radio-Coteau Vineyards","Rouge","14,4 %","1.9 g/L","0000-00-00 00:00:00"
"16387","http://www.saq.com/page/fr/saqcom/vin-rouge/radio-coteau-pinot-noir-la-neblina-2011/12056984","vin-rouge","Radio-Coteau Pinot Noir La Neblina 2011","67.5","États-Unis","Californie","Sonoma, Sonoma Coast",,"American Viticultural Areas (AVA)",,"Radio-Coteau Vineyards","Rouge","14,4 %",,"0000-00-00 00:00:00"
"16388","http://www.saq.com/page/fr/saqcom/vin-rouge/radio-coteau-pinot-noir-la-neblina-2012/12502585","vin-rouge","Radio-Coteau Pinot Noir La Neblina 2012","72","États-Unis","Californie","Sonoma, Sonoma Coast",,"American Viticultural Areas (AVA)",,"Radio-Coteau Vineyards","Rouge","14,4 %",,"0000-00-00 00:00:00"
"16389","http://www.saq.com/page/fr/saqcom/vin-rouge/radio-coteau-savoy--pinot-noir-2012/12482713","vin-rouge","Radio-Coteau Savoy  Pinot Noir 2012","93","États-Unis","Californie","Mendocino, Anderson Valley",,"American Viticultural Areas (AVA)",,"Radio-Coteau Vineyards","Rouge","13,8 %",,"0000-00-00 00:00:00"
"16390","http://www.saq.com/page/fr/saqcom/vin-rouge/radio-coteau-syrah-las-colinas-2008/11424423","vin-rouge","Radio-Coteau Syrah Las Colinas 2008","50","États-Unis","Californie","Sonoma, Sonoma Coast",,"American Viticultural Areas (AVA)",,"Radio-Coteau Vineyards","Rouge","15 %","1.8 g/L","0000-00-00 00:00:00"
"16391","http://www.saq.com/page/fr/saqcom/vin-rouge/radio-coteau-syrah-las-colinas-2012/12502631","vin-rouge","Radio-Coteau Syrah Las Colinas 2012","66","États-Unis","Californie","Sonoma, Sonoma Coast",,"American Viticultural Areas (AVA)",,"Radio-Coteau Vineyards","Rouge","15 %",,"0000-00-00 00:00:00"
